username,rating,comment,date,developer_response
Utku Burak VEYİS,5,Çok güzel uygulama ne var ne yok herşey ama ekpps için içerik olsa iyi olurdu 5 yıldız haketti,2024-11-03 12:16:56,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz."
Muhamed Kulhuseyin,5,Uygualama iyi ama 10 sinif yaziyiliya hazirlanamalari sinavlar baslamadan indirseniz iyi olur.,2024-10-26 18:26:56,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Ecrinnas Cubanoglu,3,Dün indirdim her şey güzel bugün giricekken olmadı site guncelenir diyor sunuçlariniz şu anda bakımda lütfen daha sonra tekrar deneyin diyo sabahtir giremiyorum yardım edin lütfen girmem gerek acill,2025-03-12 09:31:58,İlginiz için teşekkür ederiz. Tekrar giriş yapmayı deneyin. Yaptığımız test sonucunda şu an için bir sorun görünmüyor. Yine aynı hata ile karşılaşırsanız uygulamayı telefonunuzdan kaldırıp tekrar yüklemeyi deneyin. Telefonunuzu kapatıp açtıktan sonra tekrar deneyebilirsiniz.
•{ Søft Heart }•,5,Çok güzel olmuş,2025-03-12 19:52:29,Teşekkür ederiz.
Esra Erbek,5,Çok iyi bir uygulama tavsiye ederim,2025-03-12 22:21:09,İlginiz ve yorumunuz için teşekkür ederiz.
Gül Payas,5,Çok güzell herkese önerilir,2025-03-08 23:31:20,İlginiz ve yorumunuz için teşekkür ederiz.
Yusuf Narin,5,çok güzel bir uygulama,2025-03-20 23:44:29,Teşekkür ederiz.
Yara Alahmad,5,Çok iyi ve anlaşılır,2025-03-08 17:22:52,İlginiz ve yorumunuz için teşekkür ederiz.
Ömer Bartu DUMAN,1,Meb yine yapmış yapacağını bi geliştiremediniz sistemi,2025-03-18 14:36:48,Geri bildiriminiz için teşekkür ederiz. MEBİ’yi daha verimli hale getirmek ve kullanıcı deneyimini iyileştirmek için çalışmalarımız devam ediyor. Öneri ve görüşleriniz bizim için değerli!
Sefa,1,KANKA yapay zekası çalışmıyor naber yaziyom cevap vermio,2025-03-11 15:32:54,
Elif Naz Büyükkafadar,4,"Geliştirilebilir, güzel",2025-03-09 14:08:19,İlginiz için teşekkür ederiz.
Cabir Acar,5,Mükemmel bir uygulama,2025-03-15 15:33:29,İlginiz ve yorumunuz için teşekkür ederiz.
Tugba,4,Daha fazla geliştirilmeli,2025-03-10 03:00:35,İlginiz için teşekkür ederiz. Geliştirilmesinden kastettiğiniz yerleri detaylandırabilir misiniz?
Efe Bedirhan Özdemir,1,hiç sevmedim uygulamayı kapatırmısınız,2025-03-10 08:33:55,
Betul GURER,5,keşke daha önce keşfetseydim. Harika,2025-03-13 12:21:30,İlginiz için teşekkür ederiz.
HFA,1,KANKA hiç bir şeye cevap vermiyo biraz sıkıntılı galiba,2025-03-20 08:55:55,Kanka ile ilgili geliştirme çalışmalarımız devam ediyor.
Kübra Çelik,1,soruların adam akıllı çözümleri yok 0 puan verilecek bi uygulama olmus,2025-01-09 21:10:34,Testler bittikten sonra videolu çözümlerimiz de mevcuttur. Çözümlerimiz de genel öğrenci kitlesine hitap edecek şekilde yapılmaktadır. Nasıl bir çözüm beklediğinizi detaylı bir şekilde mail olarak gönderebilirseniz önerilerinizi ilerisi için değerlendirebiliriz.
Elif İrem,5,Derslerime daha iyi çalışıyorum,2025-03-10 01:52:37,İlginiz için teşekkür ederiz. Uygulamamızın sizin için faydalı olduğuna sevindik.
mete tarık,5,Gayet kullanışlı.,2025-03-29 01:47:59,Teşekkür ederiz.
Nuhselam Eker,1,"Böyle Devlete ait uygulamalarda sanki İllegal iş yapıyormuşsun gibi TC, e-devlet bilmem ne ne uğraştırdiniz adami zaten Şifre sistemleriniz berbat, Her seferinde uğraştırıyorsunuz.",2025-03-08 02:08:35,"Bireysel gelişmelerinizi takip etmek ve çalışmalarınızı kaydetmek için giriş yapılmasını zorunlu tutuyoruz. Farklı bir şifre, kullanıcı bilgileri ve kayıt işlemleriyle sizleri uğraştırmamak için giriş platformumuza e-devlet sistemini entegre ettik. Sürekli kullanılan e-devlet sistemiyle giriş yaptıktan sonra diğer girişleriniz otomatik olmaktadır."
Suat Hancioglu,5,iyi güzel çok iyi,2025-03-20 16:08:05,Teşekkür ederiz.
Emine Sarıtaş,5,Keşke YouTube daki en iyi ve beğenilen hocalarla iş birliği yapılsa çok iyi olur.,2024-11-02 12:33:29,"İlginiz için teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz. MEBİ özgün yapısı ve alanında uzman Bakanlık öğretmenleri ile sizlere içerikler sunmaya devam edecek."
DERYA AKKAŞ,1,Hiç güzel değil her türlü girişi denedim olmuyor lise düzeyi gire bilir diye hata veriyo,2024-11-10 01:21:50,Belirttiğiniz hata devam ediyorsa mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirsiniz.
Sümeyye Koç,1,Şu uygulamayı kullanırken sadece öğrencinin kimlik numarasıyla giriş yapabilseydik daha faydalı olurdu.kullanamıyoruz,2024-10-30 19:04:37,İlginiz için teşekkür ederiz. Sorununuzu detaylı olarak mebi@meb.gov.tr mail adresine ekran görüntüsü ve açıklama ile gönderebilirsiniz.
Ecrin Dursun,5,Çok güzel bir uygulama ancak geliştirilirse daha güzel olucak,2024-10-25 18:44:03,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz. Lütfen bizlere önerilerinizi iletiniz."
Elif,5,Çok eğitici bir uygulama,2025-01-17 13:53:29,İlginiz için teşekkür ederiz.
Nisa,2,Uygulama çok güzel ama PDF özelliği yok hocamız PDF olarak çıkarıp okula getirmemizi istedi ama pdf sorular çıkmıyor acil PDF özelliği gelmeli ve soru sayısı az,2024-11-30 11:21:37,PDF dosyalarının şu an için indirme özelliği bulunmamaktadır. Uygulama üzerinden ya da internet sitemizden sorulara bakabilirsiniz.
Belinay Tuncer,5,Çok güzel bir uygulama olmuş ülkemizde böyle uygulamaların olması gurur ve mutluluk kaynağı oluyor.,2025-02-13 11:15:05,İlginiz ve yorumunuz için teşekkür ederiz.
Mustafa Gezici,5,Kaynaklar denemeler süper,2025-03-13 14:56:46,Teşekkür ederiz.
Ebrar Yıldırım,5,Derslerime çok yardımcı oluyor kullanın bence tavsiyem,2025-01-18 14:29:46,İlginiz için teşekkür ederiz. Uygulamamızın sizler için faydalı olduğunu duyduğumuza sevindik.
King,3,Uygulamaya girişi e devlet ile yaptım bana e devlet hesabınıza yeni bir cihazdan giriş yapıldı diye bir bildirim geldi bu bildirim ben giriş yaptığım için mi geldi yoksa başka birşeyden mi anlayamadim,2024-10-24 21:37:02,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Hatice Akdere,5,Gerçekten çok gerekli bir uygulama buradan Milli Eğitim Bakanlığı çok teşekkürlerimizi sunuyoruz,2024-10-26 17:28:46,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Nezir Şenol,1,Beğenmedim çok kötü olmuş kullanışsız ve işe yaramaz buna uğraşacağınıza daha yararlı işler yapabilirsiniz.,2024-11-03 23:11:50,"İlginiz için teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam etmek için lütfen geliştirilmesini istediğiniz alanları bize yazınız.
"
cats my favs,5,cok guzel cok begendim meb guzel bir is cikarmis helal,2025-03-27 18:11:42,İlginiz ve yorumunuz için teşekkür ederiz.
akın özşahin,1,Çok kötü bir pilatform uzak durun Evde çalışın,2025-03-05 13:23:16,Platformumuz da kötü olarak gördüğünüz yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
Muhammed süha ASLAN,5,güzel uygulama,2025-03-27 11:47:03,"Değerli kullanıcımız, uygulamamız hakkındaki güzel görüşünüz için teşekkür ederiz. MEBİ’nin size fayda sağladığını bilmek bizim için çok değerli. Keyifle kullanmaya devam etmeniz dileğiyle! 🌸"
ABDULLAH ERDEM,4,Geç kalımçnmış bir uygulama bu yüzden yarım puan kırıyorum birde videolar çok donuyor buna çözüm gelirse tadından yenmez (son nedene de yarım puan kırıyorum),2024-10-25 20:02:35,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Emre,1,Kasma ve donma sorununa çözüm getirmeniz lazım. Abartmıyorum 2 dk da bir donuyor. Bazen 10 sn arasında bile donduğunu gördüm. Bence bu problemleri düzeltmesi için yazılımcılar kiralayın halledin.,2024-11-06 22:59:12,
Melike Özsüzer,5,Videolar çok iyi tavsiye ederim,2025-02-24 17:26:53,İlginiz için teşekkür ederiz.
Emir Tari,5,Tek kelime ile mükemmel devletimize teşekür ediyorum,2024-12-30 11:48:56,İlginiz ve yorumunuz için biz teşekkür ederiz.
Ayaz,5,Çok güzel bir uygulama olmuş emeği geçen herkese çok teşekkürler,2024-12-17 18:26:05,İlginiz ve yorumunuz için teşekkür ederiz.
Arda,5,TYT matematik hocası robot gibi konuşuyor sanki beni dövecekmiş gibi,2025-03-12 21:50:06,
Miraç mustafa Ersoz,5,Beğenmedim ben bunu niye çirkin yapiyonuz uygulmayi.Şakasiz uygulamanin gelismesi lazim.5 yildiz verdim uste cikain diye 0 verebilseydik 0 verirdim hadi eywalla.,2025-02-12 12:12:14,Lütfen geliştirilmesini düşündüğünüz alanları bize yazınız.
Mücahit Öbüz,5,Mükemmel gözüküyor uygulama geliştircilerine teşekkür ederim,2024-10-29 13:15:42,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz."
aysel Akkilic,5,Çok iyi mükemmlek öteei bir uygulama...,2025-01-08 21:41:21,İlginiz ve yorumunuz için teşekkür ederiz.
furkan,4,Uygulama güzel ama biraz daha geliştirilmesi lazim,2024-10-29 15:06:34,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz..
"
eyupb,5,cok iyi meb ile alakali iceriklerin cogunu toplamislar resmen tavsiye ediyorum 🙏🏻🙏🏻🙏🏻,2025-01-19 08:22:04,İlginiz ve yorumunuz için biz teşekkür ederiz.
Malik,5,kullanmayı bilene yararı çok olur,2025-02-01 13:24:12,Teşekkür ederiz.
Aişe Nazmiye,5,Çok güzel bir uygulama olmuş okula destek öğrenciye yardımcı 👏👏,2024-10-26 11:02:26,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Rüveyda Çetin,1,Uygulama sürekli site yenileniyor diyor ve giriş yapamıyorum,2024-10-29 21:33:09,İlginiz için teşekkür ederiz. Uygulamamızın güncel sürümünü yükleyip tekrar deneyebilirsiniz. Sorununuz devam ederse mebi@meb.gov.tr mail adresine sorununuz ile ilgili ekran görüntüsü ve açıklama gönderebilirsiniz.
Emirhan Korkmaz,5,Başarılı bir uygulama fakat test çözerken kullandığımız kalem tek renk ve soluk yazıyor yani yazma hissiyatı kötü bu düzeltilirse çok güzel olur,2024-11-24 10:34:52,İlginiz için teşekkür ederiz. Kalemimiz de istediğiniz rengi seçmeniz için T harfinin yanında bulunan palet sembolünden renk seçimi yapabilirsiniz.
Hakkı Yıldırım,5,Aşırı güzel bir uygulama tebrikler,2025-03-01 18:22:16,Teşekkür ederiz.
Betül Ebrar,4,Merhaba Derslerin konu özetleri çok güzel pdf olarak indirip tabletimde kullanmak istiyotum üzerine notlar almak istiyorum ama konu özetleri hiçbir şekilde indirilmiyor özetleri pdf şeklinde indirebilmemiz için bir çözüm sunabilir misiniz böyle kullanışsız oluyor,2024-12-17 10:36:51,İlginiz için teşekkür ederiz. Konu özetleri dosyalarının şu an için indirme özelliği yoktur. Konu özetlerini kitap haline getirip yayınlayacağız.
Murat Gulmus,5,Ben Türk dili ve edebiyatı öğretmeni olarak uygulamayı çok beğendim. Öğrencilerimiz için çok ama çok iyi bir platform.,2024-10-23 19:53:18,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Gözde Yıldız,4,Merhaba uygulama baya kaliteli görünüyor ve fikir oldukça güzel. Fakat KANKA yapay zekası çalışmıyor. Bir şey yazdıktan sonra baya bekliyorum fakat sunucudan yanıt alınamadı lütfen tekrar deneyin diyor. (Sadece naber yazmıştım😞) Proje daha çok yeni olduğu için hemen büyük bir şey beklemek biraz bencilce olurdu o yüzden anlayabiliyorum. Bir de robot karakteri ekranın köşesinden ruhuma bakıyor gibi hissesiyorum 😄 Onun dışında emeği geçenlere teşekkürler. Daha iyi yerlere gelmesini bekliyorum.,2024-10-29 18:25:33,"Teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz.

"
Rabia,1,Çok kötü bir uygulama hocaların anlattığı gibi yok ilk çıktığında güzeldi beğenmiştim ama şimdi daha da kötüleşmiş emek var diye sadece 1 yıldız veriyorum bide bazı bölümler hiç doldurulmamış kaynak yoktu 👎👎,2024-12-04 19:01:16,Kötüleşen yerleri detaylandırabilirseniz düzeltilmesini sağlayabiliriz.
Fatih Akdoğan,5,"Güzel uygulama, fakat bilgi içeren pdfler eklenebilirdi mesela coğrafyada iklimin pdfsi mi gerekli, bu uygulamadan pdfden yararlanabilirdik eklenirse güzel olur uygulamaya yapanlara teşkkür ederim",2024-12-31 00:48:27,İlginiz için teşekkür ederiz. Konu özetleri dosyaları şu an için indirilememektedir. Konu özetlerini kitap haline getirip yayınlayacağız.
Gülseren EKİN,5,Çok yararlı bir uygulama eli geçen herkesin eline sağlık,2024-10-25 18:37:26,"Teşekkürler, sizlerin geri dönütleriyle MEBİ'yi sürekli geliştirmeye ve iyileştirmeye devam ediyoruz."
Özlem Deneri,5,8. Sinif lgsye hazırlık için de bir uygulama var mi acaba,2025-02-27 23:11:09,İlginiz için teşekkür ederiz. Uygulamamız ortaöğretim(lise) ve mezun öğrencilerimize yöneliktir. Maalesef şu an için ortaokul öğrencilerimize yardımcı olamıyoruz. Dilerseniz EBA uygulamasından yararlanabilirsiniz.
Rümeysa,5,Cok faydalı uygulama teşekkürler 🤍,2025-03-05 17:39:33,İlginiz ve yorumunuz için biz teşekkür ederiz.
Aura2024,5,Güzel öğretmen deneyimleri içeriyor.,2025-02-06 15:39:30,İlginiz için teşekkür ederiz.
Murat KALAÇA,5,Gayet başarılı bir program,2025-03-14 14:05:32,İlginiz için teşekkür ederiz.
Craftingg Oyunda,5,Uygulamada sıkıntı yokda Yusuf abi 9. Sınıflara neden bunu yapıyorsun tarih dersini biraz güncellesen olurmu,2025-02-08 21:39:06,
Ömer Faruk Erdemci,5,MaşAllah uygulamaya gelen özet kitapla ve pdf indirmeyle daha iyi olmuş,2025-02-05 18:35:12,İlginiz ve yorumunuz için teşekkür ederiz.
BERAT GÜLER,2,9.sınıf soru sayısı az soruların PDF indirilmesi acil olması lazım çözemediğimiz soruları okula götürebiliriz,2025-01-14 12:16:04,"İlginiz için teşekkür ederiz. Şu an için internet sitemizden yazılı sorularını, denemeleri, kitapları ve hazır testlerimizi indirebilirsiniz. Bazı testlerimiz ise adaptif(sabit değil) testlerdir. Yani öğrencinin verdiği yanıta göre kolaylık ve zorluk durumu değişen testlerdir. Sabit testler olmadığı için pdf formatında indirilebilir olamamaktadır."
Nisa Durmaz,5,Hocalar önerdiği için girdim ama gene de 5 puan ver cem,2025-03-05 14:30:48,İlginiz için teşekkür ederiz. İçeriklerimizi inceleyip kullandığınızda ders başarınıza olumlu olarak yansıyacağına inanıyoruz.
Hilal Yilmaz,5,Her şeyi çok güzel ne diye bilinirki,2025-03-05 15:19:38,İlginiz için teşekkür ederiz.
Hude Ürek,5,Çok güzel tavsiye ederim,2025-03-09 23:41:33,İlginiz ve yorumunuz için teşekkür ederiz.
Yıldızlar gibi,5,Çok faydalı hizmet👏🏻👏🏻👏🏻,2025-03-06 11:25:42,Teşekkür ederiz.
Menese İŞİK,1,Güzel bir uygulama ama kanka bir soru sorduğumda cevap vermiyor bunu düzeltin lütfen,2024-10-30 21:59:44,"İlginiz için teşekkür ederiz, MEBİ'yi sizlerin geri bildirimleri ile iyileştirmeye ve geliştirmeye devam edeceğiz."
Çınar Karaaslan,5,Uygulama iyi işime yaradı,2025-02-08 17:53:55,İlginiz için teşekkür ederiz.
TEVFİK TANER BAŞAK,5,Çok iyi uygulama çok yararlı,2025-02-19 12:13:02,İlginiz ve yorumunuz için teşekkür ederiz.
Yakup Hatice,5,Tyt denemesi çözmeden kendi kendine kapandı tamamlandı olarak görünüyor gereğinin yapılmasını arz ederim,2024-12-02 21:56:30,"İlginiz için teşekkür ederiz. Sınav esnasında sorun yaşadıysanız mebi@meb.gov.tr mail adresine T.C. kimlik numaranızı, adınızı ve soyadınızı yazarak bize ulaşabilirsiniz."
Rüzgar Çağlayan,1,Dedim ki 11. SINIF ÖĞRENCİSİYİM DEDİM EDEBİYAT SINAVI İÇİN GİREYİM SINAVLARI MEB HAZIRLIYOR ÖRNEK ÇÖZEYİM DEDİM AMA TABİ SAĞ OLSUN MEBİ UYGULANSIN DA 2.DÖNEM 1.YAZILI KISMINDA SADECE 3 SORU VAR BU NE DEMEK?,2025-03-22 13:15:20,Edebiyat dersi için sizlerle 3 tane örnek soru paylaştık. Sorularımızı incelediğiniz de Bakanlığımızın paylaştığı örnek soruları içerecek şekilde olduğunu görebilirsiniz. Sorularımıza adetlerinde ziyade kapsamı olarak bakabilirsiniz. Dilerseniz belirttiğiniz kriterlerde arama yaparak Bakanlığımızın paylaştığı örnek sorulara ulaşabilirsiniz.
BÜNYAMİN YETİŞTİREN,4,Guzel uygulama bir yildiz eksik vermemin sebebi ise her ders duzeyinde her konu anlatiminin olmamasi.,2025-01-12 14:38:38,İlginiz için teşekkür ederiz.
Nur Özr,1,Okul derslerinden bi ders e tıklıyorum üniteler çıkıyor bi üniteye tıklıyorum hiç biş çıkmıyor kanka ya soruyorum 2 saat cevap vermiyo bildir kısmı yüklenmiyor.,2024-11-04 22:50:16,
Armağan Keskin,5,Uygulama çok güzel fakat asker olmak istiyorum bölüm olarak askeri okullar yok :(,2024-11-07 21:30:26,İlginiz için teşekkür ederiz. MSÜ ile ilgili bölümlerimiz bulunmaktadır. Dilerseniz o bilgilere ulaşabilirsiniz.
Fatma,5,Çok iyi bir uygulama herkese tafsiye ederim,2025-01-25 15:42:29,İlginiz ve yorumunuz için teşekkür ederiz.
Fatih KORKMAZ,5,güzel bir uygulama olmuş.,2025-02-23 21:36:33,İlginiz için teşekkür ederiz.
Abdulkadir Ocak,5,Mebi Abi bu yeni yaptığınız konu özetlerini indiremiyorum bi ayar çekseniz çok memnun oluruz,2025-01-22 14:14:21,İlginiz için teşekkür ederiz. Pdf dosyalarına tıkladığınızda bu dosyaların boyutu biraz büyük olduğu için geç açılabilir. Biraz beklemeniz gerekecektir. İndirme düğmesine tıklayınca da zip uzantılı dosya indirilmeye çalışılıyor. Sonraki güncellememizde bu durum düzeltilecektir.
Metin Dinç,5,Bireysel çalışma saglayamsiyla beraber konu test çıkmış soru duzeniyle içimizde rahatsızlık kalmiyor,2025-02-08 14:50:14,İlginiz için teşekkür ederiz.
Hüseyin Şenyiğit,1,Devlet para kazanmak için uygulama yapmış,2025-01-15 08:54:42,Uygulamamız tamamen ücretsiz ve reklamsız bir uygulamadır. Hiçbir gelir getirisi bulunmamaktadır ve öyle bir gelir beklentisi yoktur. Tamamen ülkemiz insanının faydalanması için hazırlanmış bir platform ve uygulamadır.
